1018,67
57,1135
137,1135
621,1529
98,2134
1059,2134
1060,65
470,67
1105,1331
941,1528
941,355
1063,526
861,721
941,721
1024,1066
1184,2090
1063,671
1063,1331
345,1933
1144,1845
297,1627
459,968
1019,2053
215,273
1185,109
57,151
619,671
619,1135
1024,1845
1100,2134
683,148
941,526
823,1066
1063,1845
562,1893
137,671
57,721
57,1928
728,2134
1185,1016
896,1972
136,1065
1145,1528
1022,1673
621,1331
427,2014
1143,820
515,229
1144,1133
298,1382
982,1718
428,1851
1144,2133
937,188
562,347
861,671
57,2091
137,151
297,1763
259,1845
944,1845
861,868
1144,1185
137,1804
345,1972
470,1972
861,1135
637,2133
57,232
862,397
428,350
901,482
659,673
1143,673
500,1429
59,2174
541,869
861,1066
563,1851
57,671
740,671
861,1331
541,1528
621,1066
1063,232
943,1672
730,1811
637,229
621,868
339,1529
345,229
740,527
1024,1967
215,395
215,721
215,1928
514,2093
1144,152
982,272
177,313
1144,109
55,527
137,869
55,1846
220,2134
1021,2134
1144,572
1063,1928
514,2134
57,869
55,1528
861,355
740,868
176,2008
740,721
740,1529
215,355
215,482
860,1719
16,1379
1022,482
215,1066
500,1232
1143,1763
56,1720
937,148
215,1528
215,1969
937,2014
982,313
16,769
562,2012
1022,1719
